quotes_USD_price,circulating_supply,id,quotes_USD_percent_change_7d,symbol,website_slug,max_supply,quotes_USD_volume_24h,quotes_USD_percent_change_1h,name,last_updated,total_supply,rank,quotes_USD_percent_change_24h,quotes_USD_market_cap
16.0981,5195725,1414,-14.78,XZC,zcoin,21400000,856968,0.29,ZCoin,1531689687,5195725,104,1.35,83641306
6.21E-05,,1418,,RCN,rcoin,,,,Rcoin,1531516829,,1630,,
0.0111164,16705804,1420,-21.94,ATOM,atomic-coin,252000000,45.2858,0.17,Atomic Coin,1531690108,16705804,1186,4.04,185708
0.000319537,106019270,1421,-37.67,JOBS,jobscoin,,37.7053,0.17,JobsCoin,1531690108,200019300,1322,1.75,33877
0.370464,32105578,1423,-17.87,TRIG,triggers,,137051,0.82,Triggers,1531690108,32105578,380,1.15,11893961
0.00159768,,1425,-11.13,SKR,sakuracoin,105100000,4.94935,0.17,Sakuracoin,1531690108,,1593,-1.11,
0.000511259,,1429,-23.24,LEVO,levocoin,,19.1638,0.17,Levocoin,1531690108,,1579,16.29,
0.0196253,24912869,1434,-12.96,ARC,arcticcoin,,149.167,1.26,Advanced Technology Coin,1531690110,24912869,1090,6.16,488923
0.00127815,,1435,,QBT,cubits,300000000,14.7787,0.17,Cubits,1531690108,73335366,1581,-3.1,
0.000192315,,1436,-33.93,DMC,dynamiccoin,,114.97,0.17,DynamicCoin,1531690108,10541442931,1550,-17.38,
177.01,4360794,1437,0.39,ZEC,zcash,,53372400,-0.84,Zcash,1531690049,4360794,21,1.54,771904102
0.0105244,8200310,1439,8.92,ASAFE2,allsafe,15000000,440.602,11,AllSafe,1531690109,8200310,1255,8.6,86303
0.0266227,1627261,1442,-13.63,BIP,bipcoin,,,,BipCoin,1531580728,1627261,1306,,43322
8.05707,4402763,1447,-5.16,ZCL,zclassic,21000000,144240,0.8,ZClassic,1531690108,4402763,193,2.81,35473366
0.119668,17997372,1448,-19.82,ZOI,zoin,21000000,16631.2,0.61,Zoin,1531690110,17997372,722,-1.09,2153709
0.0043457,,1449,-7.82,WA,wa-space,,3083.51,0.17,WA Space,1531690108,,1518,0.28,
0.0599223,316809739,1454,,LKK,lykke,,,,Lykke,1527788953,1285690000,976,,18983968
0.29826,839242000,1455,-15.79,GNT,golem-network-tokens,,3108740,-0.08,Golem,1531690108,1000000000,48,3.85,250312319
6.39E-05,600344291,1456,-5.11,ZMC,zetamicron,,321.486,0.17,ZetaMicron,1531690108,600344291,1316,1.75,38366
0.00146987,169598616,1457,-12.7,BTCR,bitcurrency,,8.47232,0.17,Bitcurrency,1531690110,169598616,1152,11.44,249288
0.000382893,,1459,-9.91,REGA,regacoin,,,0.07,Regacoin,1531685729,42403494,1609,1.6,
0.701071,3525843,1464,-8.69,IOP,internet-of-people,21000000,170283,-0.27,Internet of People,1531690108,3931947,697,-1.55,2471867
0.0253041,12857240,1465,-31.44,VRS,veros,,3030,0.13,Veros,1531690108,100000000,922,-7.2,325341
0.300352,4298113,1466,-20.11,HUSH,hush,21000000,5252.89,-4.04,Hush,1531690108,4298113,783,-2.34,1290947
0.00410026,61364813,1468,2.34,KURT,kurrent,228000000,110.845,-5.97,Kurrent,1531690108,72764813,1150,14.92,251612
0.00210894,20520514,1469,-0.46,XCRE,creatio,,2.91641,0.17,Creatio,1531690108,20520514,1307,,43277
0.0086914,704882,1472,-32.56,XRC,rawcoin2,,13.5821,0.17,Rawcoin,1531690108,704882,1363,-21.37,6126
0.439821,21692250,1473,-10.79,PASC,pascal-coin,,194087,-1.68,Pascal Coin,1531690108,21692250,426,1.01,9540707
0.0306755,4385314,1474,-8.25,ENT,eternity,,49.3152,0.17,Eternity,1531690108,4385314,1213,-3.29,134522
0.215414,46016601,1475,11.04,INCNT,incent,,16107,-1.79,Incent,1531690110,46016624,418,0.55,9912620
0.269353,51306089,1478,-26.68,DCT,decent,,672404,0.59,DECENT,1531690110,73197775,355,3.71,13819449
0.0386662,124518891,1480,2.57,GOLOS,golos,,1434.24,1.3,Golos,1531690108,124518891,569,1.06,4814672
0.0739695,66520584,1481,-8.41,NXC,nexium,,4027.95,0.06,Nexium,1531690170,66520584,564,1.14,4920494
0.0616026,33390496,1483,-23.46,VSL,vslice,,29.5559,0.16,vSlice,1531690170,33390496,1015,-10.26,2056941
0.0115665,753776,1485,-28.14,DOLLAR,dollar-online,,1.83309,0.16,Dollar Online,1531690169,9601412,1360,1.75,8719
0.000127806,30385540,1486,-5.11,VLTC,vault-coin,1000000000,48.3811,0.16,Vault Coin,1531690169,530385540,1367,1.75,3883
0.0666989,,1487,24.86,PCS,pabyosi-coin-special,,2916.85,0.16,Pabyosi Coin (Special),1531690170,30993751760,1520,,
6.39E-05,,1489,-5.11,TCOIN,t-coin,,7.66857,0.16,T-coin,1531690169,,1590,,
122.936,645946,1492,0.95,GBYTE,byteball,,9348.14,0.2,Byteball Bytes,1531690170,1000000,110,2.18,79410019
0.0366165,44100000,1495,-37.28,POSW,posw-coin,,97.7283,0.16,PoSW Coin,1531690170,70000000,1022,-0.56,1614788
0.0138651,1706429,1496,-17.41,LUNA,luna-coin,,19.4601,0.16,Luna Coin,1531690170,1706429,1341,-19.72,23660
0.443795,,1497,49.54,FRGC,fargocoin,,13757.4,-1.02,Fargocoin,1531690169,529388114,1498,21.23,
0.198644,89708333,1500,-13.07,WINGS,wings,,1062320,0.26,Wings,1531690170,100000000,307,5.57,17820022
6.88E-06,1E+11,1501,-7.16,DIX,dix-asset,,78.8962,1.14,Dix Asset,1531690170,1E+11,1072,4.24,688483
0.100233,13600388,1503,83.34,DAR,darcrus,,,,Darcrus,1531594050,13600388,1035,,1363208
1.59E-05,44790092020,1504,7.16,IFLT,inflationcoin,,1597.16,0.43,InflationCoin,1531690168,44790092020,859,15.6,713806
0.218296,20785264,1505,-2.27,XSPEC,spectrecoin,,17958.8,0.22,Spectrecoin,1531690169,20785264,586,4.22,4537340
0.000319516,326829322,1506,-32.22,XSTC,safe-trade-coin,,118.769,0.16,Safe Trade Coin,1531690169,706293796,1238,-12.37,104427
0.00185319,,1507,-13.96,LDCN,landcoin,,6.61078,0.16,LandCoin,1531690169,19003881978,1591,47.53,
0.00236442,20276099,1509,-14.89,BENJI,benjirolls,,34.1489,0.16,BenjiRolls,1531690168,20276099,1302,12.01,47941
0.0875628,24690718,1510,37.5,CCRB,cryptocarbon,70000000,300.693,0.14,CryptoCarbon,1531690170,70000000,1014,-1.07,2161988
0.00103128,125279775,1511,-63.9,VIDZ,purevidz,,291.478,0.61,PureVidz,1531690169,125279775,1218,-3.41,129199
0.39412,9718015,1513,-17.66,BCC,bitconnect,28000000,571.466,0.16,BitConnect,1531690111,10490600,630,4.07,3830064
0.000575128,107048455,1514,-14.6,ICOB,icobid,,76.2895,0.16,ICOBID,1531690169,107048455,1286,1.75,61567
0.00198846,4526324,1515,13.57,IBANK,ibank,,,,iBank,1531563031,4526324,1359,,9000
544.231,668228,1518,-6.04,MKR,maker,,398273,-0.86,Maker,1531690171,1000000,35,-2.76,363670268
0.000127806,510802961,1520,-36.74,DRS,digital-rupees,,2.0449,0.16,Digital Rupees,1531690170,510802961,1284,,65284
1.52756,104254902,1521,-6.26,KMD,komodo,,241406,0.25,Komodo,1531690171,104254902,63,0.85,159255618
0.0177701,31207528,1522,-11.79,FRST,firstcoin,,2900.87,3.3,FirstCoin,1531690171,110000000,884,-8.1,554561
0.000766837,4375446,1523,,MGM,magnum,,119.976,0.16,Magnum,1531690170,254375446,1369,,3355
0.00524006,90421856,1524,,TSE,tattoocoin,,15.7202,0.16,Tattoocoin (Standard Edition),1531690169,90421856,1094,1.75,473816
0.00651812,14083450,1525,-22.41,SFC,solarflarecoin,,208.257,0.16,Solarflarecoin,1531690169,14083450,1248,-5.87,91798
0.0237996,8750209,1526,-67.25,ZBC,zilbercoin,,,,Zilbercoin,1531587570,9195877,1165,,208251
0.476697,9964596,1527,20.6,WCT,waves-community-token,,6062.88,0.89,Waves Community Token,1531690229,9999999,575,10.23,4750093
0.0511483,592894,1528,-8.43,ICON,iconic,,3.27623,0.08,Iconic,1531690229,592894,1327,1.8,30325
0.0383131,5573977,1529,-11.94,KUSH,kushcoin,,,,KushCoin,1531568490,5573977,1163,,213556
0.00312626,1113634755,1531,21.19,GCC,global-cryptocurrency,2400000000,74745.6,0.08,Global Cryptocurrency,1531690229,1503881323,648,9.12,3481512
0.000191764,,1533,-5.08,ACN,avoncoin,,30.5051,0.18,Avoncoin,1531690288,,1571,1.78,
0.00102274,71321330,1534,-15.81,BOAT,doubloon,,34.3722,0.18,BOAT,1531690288,71321330,1275,,72943
0.00588076,12762456,1535,-4.33,ERY,eryllium,100000000,55.7662,2.41,Eryllium,1531690288,17458742,1269,2.43,75053
0.00492194,12815723,1539,16.97,ELS,elysium,18000000,10.173,0.18,Elysium,1531690288,12815723,1285,19.85,63078
0.0465119,,1542,19.63,GBG,golos-gold,,14942.8,0.18,Golos Gold,1531690288,,1497,-6.13,
0.00370204,77663826,1546,-12.55,CNT,centurion,250000000,6593.61,1.52,Centurion,1531690229,82663826,930,-1.97,287515
0.0196675,1631601,1548,-30.39,MAR,marijuanacoin,,167.919,0.08,Marijuanacoin,1531690228,1631601,1325,-5.25,32090
0.00164548,45143320,1550,-3.78,MSCN,master-swiscoin,,381.682,-0.73,Master Swiscoin,1531690229,1007644415,1272,-6.75,74282
22.8102,599400,1552,-15.56,MLN,melon,,161023,0.17,Melon,1531690288,749400,357,2.55,13672434
0.0108607,6199359,1554,-15.32,ALL,allion,,12.1191,0.18,Allion,1531690288,7323359,1282,-13.54,67329
0.000575292,22575000,1555,-22.34,PRC,prcoin,,0.667339,0.18,PRCoin,1531690290,802575000,1354,1.78,12987
13.0063,710113,1556,1.95,TIME,chronobank,,192174,-0.38,Chronobank,1531690288,710113,430,0.04,9235940
0.0104149,1148324,1558,-15.27,ARGUS,argus,,81.9464,0.18,Argus,1531690290,5194373,1356,-8.98,11960
0.01304,33356077,1559,-30.08,RNS,renos,,424.264,0.18,Renos,1531690289,33356077,1104,-28.16,434963
0.000639213,,1561,-5.08,UR,ur,,55.3646,0.18,UR,1531690289,,1562,-7.48,
0.557776,8274958,1562,-10.15,SWT,swarm-city,,163427,0.18,Swarm City,1531690290,8274958,582,3.35,4615573
0.00281254,11052595,1563,-24.07,PIE,piecoin,,3.52712,0.18,PIECoin,1531690290,11052595,1326,1.78,31086
0.00114272,,1565,-19.04,MARX,marxcoin,,122.456,-4.87,MarxCoin,1531690290,49312080,1549,-0.11,
0.00157743,51139049,1566,11.54,VISIO,visio,,9.91663,0.18,Visio,1531690290,63139049,1261,-6.26,80668
2.40991,133248289,1567,-11.83,NANO,nano,133248290,3720790,0.02,Nano,1531690231,133248289,40,4.2,321116385
0.00127103,2052712,1568,,LVPS,levoplus,,11.0289,4.18,LevoPlus,1531690290,93052712,1370,12.9,2609
0.00527842,5091200,1570,-3.23,GEERT,geertcoin,,,,GeertCoin,1531640553,5091200,1335,0.05,26873
0.023587,5022100,1575,-21.22,PASL,pascal-lite,,691.049,0.19,Pascal Lite,1531690290,5022100,955,1.23,118456
0.00240193,10789954,1576,,MILO,milocoin,30015000,,,MiloCoin,1531646968,10789954,1337,0.64,25917
0.00651372,776117568,1577,-7.59,MUSIC,musicoin,,18442,-1.55,Musicoin,1531690290,776117568,560,1.02,5055413
0.307786,3002570,1578,-7.16,ZER,zero,,2712.06,0.18,Zero,1531690350,3002570,834,-0.9,924149
0.013489,,1579,-0.84,BIOB,biobar,,,,BioBar,1531178669,985756,1631,,
0.0961212,455955,1581,-14.82,HONEY,honey,,109.074,0.2,Honey,1531690349,455955,1305,-1.2,43827
0.0426362,5785890,1582,-25.53,NETKO,netko,,390.394,0.19,Netko,1531690349,5785890,1153,1.02,246688
1.28821,103862542,1586,-18.32,ARK,ark,,276311,0.9,Ark,1531690290,135112542,70,4.59,133796765
1.27007,5031163,1587,-4.72,DYN,dynamic,,13960.8,0.95,Dynamic,1531690350,14119484,509,2.55,6389929
0.666518,3377976,1588,-21.25,TKS,tokes,,501.346,0.19,Tokes,1531690349,50000000,713,-0.89,2251482
0.120412,100000000,1590,-9.71,MER,mercury,,192268,-1.05,Mercury,1531690349,100000000,379,4.26,12041200
1.89423,8146001,1592,-9.48,TAAS,taas,,177529,0.06,TaaS,1531690349,8146001,333,9.43,15430399
0.0181539,1076641972,1595,57.73,SOAR,soarcoin,5000000000,42958.9,0.19,Soarcoin,1531690349,5000000000,286,-2.46,19545251
0.313246,95639612,1596,-10.87,EDG,edgeless,,348482,0.28,Edgeless,1531690349,132046997,212,2.15,29958726
0.0057399,10291781,1597,,B@,bankcoin,,3.90313,,Bankcoin,1531690349,25000000,1294,-20.5,59074
0.00460241,,1598,-5.55,ZSE,zsecoin,,63.5132,0.19,ZSEcoin,1531690350,7117404,1558,4.69,
0.000255689,115502348,1602,-36.72,WORM,healthywormcoin,,1.27845,0.19,HealthyWormCoin,1531690349,115502348,1330,-18.58,29533
0.389862,22747809,1603,10.07,DTB,databits,,349.548,0.19,Databits,1531690351,22747809,981,6.53,8868506
0.0287641,29007328,1605,3.09,UNI,universe,,62.0645,8.37,Universe,1531690350,40207328,1060,5.51,834370
2.6629,1449388,1606,-35.24,XLR,solaris,,50173.5,0.52,Solaris,1531690349,1477234,628,-8.82,3859574
0.00144765,110081600,1607,,IMX,impact,,,,Impact,1531637612,110081600,1201,0.22,159360
0.000191767,5027857,1608,-28.81,TSTR,tristar-coin,,62.6743,0.19,Tristar Coin,1531690350,255027857,1372,-23.68,964
0.412158,93355331,1609,-12.87,XAS,asch,,4309320,0.83,Asch,1531690349,114855331,181,2.63,38477147
3.14904,2232901,1611,-9.67,DBIX,dubaicoin-dbix,,40449.3,2.74,DubaiCoin,1531690349,2232901,489,3.27,7031494
0.00460241,22790467,1614,-15.48,KED,darsek,,201.591,-2.96,Darsek,1531690349,22790467,1237,-10.63,104891
0.102416,75000000,1616,-16.98,GUP,guppy,,374750,0.19,Matchpool,1531690350,98855150,473,2.87,7681200
0.0448039,10343113,1617,104.71,USC,ultimate-secure-cash,200084200,80.754,0.19,Ultimate Secure Cash,1531690349,38602656,1097,39.57,463412
3.56683,350363,1618,,ECN,e-coin,,,,E-coin,1531619911,213270119,1038,-0.4,1249686
6.91846,10000000,1619,-6.89,SKY,skycoin,100000000,1179110,-0.08,Skycoin,1531690349,25000000,120,-0.84,69184600
0.000742191,,1623,-17.07,BLAZR,blazercoin,,13.116,0.19,BlazerCoin,1531690351,,1583,4.61,
0.0196242,100599382,1624,-22.69,ATMOS,atmos,,407.094,0.19,Atmos,1531690350,110599382,1016,-8.73,1974182
0.0699449,6566666,1625,,EMV,ethereum-movie-venture,,,,Ethereum Movie Venture,1531338631,6666666,1099,,459305
0.0524163,10000000,1626,-17.62,INPAY,inpay,,360.603,0.1,InPay,1531690359,10000000,1087,-12,524163
0.0281209,14842982,1628,-1.75,HPC,happycoin,100000000,8486.55,0.08,Happycoin,1531690409,14842982,905,7.32,417398
0.000383112,1000812836,1629,-24.08,ZENI,zennies,,1.04673,0.08,Zennies,1531690409,1000812836,1116,1.67,383423
0.00249391,8623200,1630,-41.15,CXT,coinonat,,279.509,2.7,Coinonat,1531690414,10123200,1344,-3.1,21505
153.245,,1631,-5.18,XOT,internet-of-things,21000000,3300.06,0.08,Internet of Things,1531690412,21000000,1513,1.67,
0.00747068,744266,1632,-33.97,CONX,concoin,,26.9666,0.08,Concoin,1531690409,1595266,1364,5.26,5560
0.0281528,430000000,1636,-11.7,XBY,xtrabytes,650000000,8144.11,1.99,XTRABYTES,1531690349,650000000,377,0.44,12105704
0.699122,80070793,1637,-13.64,RLC,rlc,,208947,-0.02,iExec RLC,1531690409,86999785,136,2.77,55979253
0.0375888,92147500,1638,-15.64,TRST,trust,100000000,96380.4,0.16,WeTrust,1531690409,100000000,649,0.54,3463714
0.0525855,11079837,1640,23.44,DEUS,deuscoin,,4965.8,0.19,DeusCoin,1531690350,100005000,879,21.24,582639
20.4954,123175,1642,-7.23,ALT,altcoin-alt,,3494.33,0.08,Altcoin,1531690409,134063,692,1.67,2524526
0.0168665,8936482,1643,-17.86,WGO,wavesgo,,114.319,0.6,WavesGo,1531690409,8936487,1204,-9.1,150727
0.000191556,401421401,1644,-26.72,MCRN,macron,,0.655504,0.08,MACRON,1531690408,401421401,1266,-23.75,76895
1.14921,,1647,-11.67,TLE,tattoocoin-limited,,62.4348,0.08,Tattoocoin (Limited Edition),1531690411,975608,1559,,
0.00262082,98933616,1650,-1.14,PROC,procurrency,,1993.23,0.19,ProCurrency,1531690350,15006118411,934,7,259287
0.106359,552929,1651,-4.98,SCS,speedcash,,398.514,0.2,SpeedCash,1531690351,565729,1292,48.93,58809
1.64398,15617826,1654,-24.82,BTX,bitcore,21000000,331161,0.01,Bitcore,1531690350,17072053,240,0.68,25675394
0.000894913,16588056,1657,-16.95,VOLT,bitvolt,,1.92087,0.19,Bitvolt,1531690349,61608156,1352,-5.01,14845
7.00966,2297853,1658,-18.02,LUN,lunyr,,2513130,-0.1,Lunyr,1531690411,2703356,326,3.1,16107169
50.6614,1104590,1659,-0.37,GNO,gnosis-gno,,2535610,-0.66,Gnosis,1531690409,10000000,137,24.47,55960076
0.950926,24165962,1660,-22.6,TKN,tokencard,,112075,0.19,TokenCard,1531690411,39406760,256,1.53,22980042
0.00363956,235720335,1662,-22.41,RAIN,condensate,500000000,4054.83,0.08,Condensate,1531690411,235720335,844,-4.56,857918
0.145263,256527,1665,-18.35,GPL,gold-pressed-latinum,1000000,2.52842,0.08,Gold Pressed Latinum,1531690411,256527,1318,1.67,37264
0.06653,185286753,1669,-14.27,HMQ,humaniq,920952070,33374.9,0.02,Humaniq,1531690409,206618753,372,7.15,12327128
0.00809,5848581,1670,0.83,FUNC,funcoin,100000000,,,FUNCoin,1531322730,100000000,1303,,47315
13.0208,32000,1671,8.37,ITI,iticoin,,16.3931,0.01,iTicoin,1531690411,9999992,1106,21.98,416666
0.0921544,3352177,1673,-4.36,MNE,minereum,,2137.11,13.8,Minereum,1531690410,3352177,928,23.88,308918
0.00887542,2476893,1674,-18.48,CNNC,cannation,,1387.09,0.08,Cannation,1531690409,2476893,970,-16.23,21983
0.064549,15227071,1676,-17.19,CREA,creativecoin,115000000,833.311,0.16,Creativecoin,1531690409,15227071,824,-1.3,982892
1.07766,7001623,1677,-7.75,DICE,etheroll,7001622,70485,0.47,Etheroll,1531690411,7001623,475,1.33,7545369
0.0196253,21396115,1678,-22.81,INSN,insanecoin-insn,30000000,1021.43,0.08,InsaneCoin,1531690411,21646115,904,-1.65,419905
0.00019176,,1679,6.46,HALLO,halloween-coin,1500000000,,,Halloween Coin,1531351110,264678458,1610,,
1.57497,28215645,1680,-21.17,ANT,aragon,,142317,0.56,Aragon,1531690473,39609524,159,2.9,44438794
1.10776,54023753,1681,12.32,PZM,prizm,6000000000,18872.4,0.17,PRIZM,1531690473,54023753,128,-0.22,59845353
0.0498896,10217812,1683,4.23,RLT,roulettetoken,,13910.3,1.9,RouletteToken,1531690472,10218535,890,1.36,509763
7.88098,88664516,1684,-13.29,QTUM,qtum,,111486000,-0.1,Qtum,1531690412,100664516,22,2.32,698763277
0.0929993,1164762,1685,-4.91,ECO,ecocoin,,2396.57,-37.22,EcoCoin,1531690472,1166309,957,33.31,108322
0.0619142,10855313,1686,-18.32,EQT,equitrader,,84.3902,0.23,EquiTrader,1531690473,11955313,1075,4.9,672098
0.00492239,86076088,1687,-22.85,DMB,digital-money-bits,131250000,326.063,-0.53,Digital Money Bits,1531690473,96076088,1105,-5.52,423700
6.46716,703179,1688,-15.12,APX,apx,,57.0545,0.22,APX,1531690475,803179,991,1.84,4547571
0.0316947,10490000,1690,-29.55,MCAP,mcap,,12939.1,0.18,MCAP,1531690473,100000000,921,-5.15,332477
44708.7,0,1691,2.02,NANOX,project-x,,399.72,0.22,Project-X,1531690473,1,1368,2.23,3499
0.00125683,54010000,1693,-17.24,MAY,theresa-may-coin,100000000,26.3794,0.56,Theresa May Coin,1531690472,54010000,1280,2.05,67881
1.30325,6171126,1694,122.78,SUMO,sumokoin,88888888,348480,-2.64,Sumokoin,1531690473,15060015,467,-3.41,8042520
0.00960801,,1695,2.84,ZENGOLD,zengold,,2985.68,0.35,ZenGold,1531690480,,1519,-0.11,
0.330938,1000000000,1697,20.42,BAT,basic-attention-token,,7398400,-1.33,Basic Attention Token,1531690411,1500000000,38,2.1,330938000
20.9874,4282675,1698,-5.54,ZEN,zencash,21000000,811102,0.83,ZenCash,1531690471,4282675,98,6.71,89882213
1.00679,1391604,1699,-23.97,ETBS,ethbits,,,,Ethbits,1531641031,1634691,1032,0.19,1401053
1.76978,233020472,1700,-17.2,AE,aeternity,,5485730,-0.1,Aeternity,1531690469,273685830,32,3.75,412394971
0.00185843,508697513,1702,-14.84,V,version,,338.178,0.22,Version,1531690469,508697513,1050,-15.45,945379
1.39302,36442523,1703,13.41,ETP,metaverse,100000000,8897370,0.61,Metaverse ETP,1531690468,55842523,147,-2.76,50765164
0.100743,20000000,1704,-9.82,EBST,eboostcoin,99990000,6933.5,-0.91,eBoost,1531690468,80828160,737,2.06,2014860
17.0776,,1706,-0.83,ADK,aidos-kuneen,,51458.6,0.23,Aidos Kuneen,1531690468,25000000,1479,3.39,
2.35281,,1707,74.93,STEX,stex,,12159.6,0.12,STEX,1531690468,100000000,1501,60.57,
0.0595853,70000000,1708,-10.08,PTOY,patientory,,115413,0.37,Patientory,1531690468,100002000,605,2.35,4170971
0.139273,74867103,1709,-57.21,QAU,quantum,,113754,0.11,Quantum,1531690469,239775150,408,9.53,10426966
48.0226,2036645,1710,-28.69,VERI,veritaseum,,948108,-0.74,Veritaseum,1531690470,100000000,92,0.36,97805009
0.000815602,26319913248,1711,-32.41,ECA,electra,30000000000,365223,-3.3,Electra,1531690469,27187069801,267,-17.97,21466574
0.398062,52000000,1712,-17.2,QRL,quantum-resistant-ledger,105000000,132714,0.08,Quantum Resistant Ledger,1531690472,65000000,276,-0.54,20699224
0.0360386,62131190,1714,56.85,ETT,encryptotel,,581.975,0.98,EncryptoTel [WAVES],1531690411,77663987,715,-22.01,2239121
0.203492,98028877,1715,9.15,MGO,mobilego,,533888,0.26,MobileGo,1531690473,100000000,283,2.49,19948092
0.00268718,77777777,1716,0.68,AMMO,ammo-reloaded,,2.01538,0.26,Ammo Reloaded,1531690532,77777777,1164,1.87,209003
0.00139928,55319246,1717,-1.05,NRO,neuro,,,,Neuro,1531681592,57319246,1265,1.27,77407
3.22608,4423153,1719,-21.53,PPY,peerplays-ppy,,774.982,0.24,Peerplays,1531690532,5542033,345,9.54,14269446
1.00881,2779530283,1720,-8.68,MIOTA,iota,2779530283,27716100,0.28,IOTA,1531690533,2779530283,9,3.2,2804017945
0.173736,23264502,1721,14.38,MYST,mysterium,,106779,0.13,Mysterium,1531690532,32433366,613,4.49,4041881
0.238527,2000000,1722,-24.43,MORE,more-coin,,3980.15,0.26,More Coin,1531690533,30000000,899,3.72,477054
0.118519,359600000,1723,-23.74,SNM,sonm,,565536,0.27,SONM,1531690472,444000000,164,3.59,42619432
0.0187839,26812881,1724,-15.09,LINX,linx,100000000,1483.55,3.5,Linx,1531690532,27812881,893,-0.43,503650
1.56336,3907503,1726,-7.73,ZRC,zrcoin,,84133.6,0.02,ZrCoin,1531690528,4988894,517,0.04,6108834
2.12517,51115699,1727,-32.94,BNT,bancor,,3594490,0.6,Bancor,1531690530,75786857,81,3.12,108629551
0.000252655,,1728,,CHEAP,cheapcoin,,,,Cheapcoin,1531265312,,1611,,
0.0335922,325000000,1729,-14.31,CFI,cofound-it,,152516,0.04,Cofound.it,1531690472,500000000,396,3.55,10917465
0.00473924,27971200,1731,-6,GLT,globaltoken,168000000,44.2654,0.22,GlobalToken,1531690533,27971200,1214,3.37,132562
7.31209,1349328,1732,10.24,NMR,numeraire,21000000,10609.4,0.26,Numeraire,1531690532,2349328,423,2.51,9866409
0.0191941,8500001,1733,2.48,OTX,octanox,,2071.69,7.42,Octanox,1531690532,8500001,947,13.19,163150
0.0208907,17860831,1736,-28.62,UNIFY,unify,19276800,309.34,-15.36,Unify,1531690530,17860831,1118,-4.88,373125
0.136145,91676277,1737,2.32,XEL,elastic,,6485.37,0.19,Elastic,1531690528,100000000,369,4.16,12481267
4.20E-05,218281462,1738,-6.6,COUPE,coupecoin,,185.109,0.38,Coupecoin,1531690530,8001599000,1358,-7.96,9167
0.0879499,10000000,1739,-4.09,MRT,miners-reward-token,,694.951,-0.72,Miners' Reward Token,1531690528,10000000,840,-5.83,879499
6.41E-05,,1741,-4.85,BITOK,bitok,,,,Bitok,1531332330,2000000000,1632,,
0.000511843,,1742,-30.64,HNC,huncoin,,19.5629,0.26,Huncoin,1531690530,44798593,1578,-18.5,
12.1563,2009,1743,6.32,KNC,kingn-coin,420000,5.85082,0.26,KingN Coin,1531690528,2509,1339,7.53,24422
0.000383883,1683584444,1745,-16.85,DCY,dinastycoin,,418.526,0.26,Dinastycoin,1531690528,1683584444,1076,-0.84,646299
0.0174027,12339828,1746,-25.4,XLC,leviar,54000000,127.81,0.26,Leviar,1531690528,12339828,1162,-9.45,214746
0.00460659,107072781,1747,1.93,ONX,onix,1151920000,282.161,0.26,Onix,1531690530,112119457,1088,0.1,493240
0.0100125,6804362,1748,0.97,BTPL,bitcoin-planet,,,,Bitcoin Planet,1531676790,7302962,1279,1.54,68129
2.60246,60000000,1750,-1.08,GXS,gxchain,100000000,10629900,0.15,GXChain,1531690532,100000000,64,2.39,156147600
0.00255812,620508777,1752,,GOOD,goodomy,,0.332556,0.28,Goodomy,1531690532,888000000,1024,-13.19,1587336
6.40E-05,,1753,-52.49,ANTX,antimatter,,1.91948,0.26,Antimatter,1531690532,,1599,-49.06,
0.0516728,6575187,1754,-38.56,BRO,bitradio,,162.688,0.71,Bitradio,1531690533,11575191,1127,0.59,339758
0.00767563,900000000,1755,-16.45,FLASH,flash,900000000,1228,0.23,Flash,1531690591,900000000,492,-4.99,6908067
0.0257132,5010848189,1757,-12.9,FUN,funfair,,1863880,-0.13,FunFair,1531690591,10999873621,72,9.35,128844942
0.731911,109200361,1758,12.58,PAY,tenx,,4781450,0.26,TenX,1531690591,205218256,108,-0.5,79924945
0.068193,3470483788,1759,-14.91,SNT,status,,7312510,0.14,Status,1531690593,6804870174,52,3.86,236662701
0.0101063,9435752,1760,-23.86,CHAN,chancoin,27000000,49.6687,0.23,ChanCoin,1531690591,9435752,1246,3.82,95361
2.99338,397300,1762,-14.2,EFYT,ergo,5000000,87.615,0.93,Ergo,1531690591,5000000,1040,4.56,1189270
0.95,743431,1763,14.13,BRIA,briacoin,3000000,7099.9,7.01,BriaCoin,1531690591,743431,862,14.46,706259
7.49235,896149492,1765,-14.6,EOS,eos,1000000000,491387000,0.99,EOS,1531690532,900000000,5,6.79,6714265648
6.40E-05,,1767,-5.01,TURBO,turbocoin,,127.927,0.23,TurboCoin,1531690591,,1546,,
0.37003,73430701,1768,-7.35,ADX,adx-net,100000000,697813,0.72,AdEx,1531690591,100000000,229,4.38,27171562
0.392347,3209111,1769,-33.35,DNR,denarius-dnr,10000000,2716.38,3.28,Denarius,1531690591,3209111,789,-10.31,1259085
0.0249667,167270821,1771,1.91,BET,dao-casino,,2167.23,28.37,DAO.Casino,1531690591,167270821,604,35.71,4176200
0.430336,135787539,1772,-13.38,STORJ,storj,,960366,1.2,Storj,1531690591,424999998,131,3.34,58434266
0.00102342,32657501,1773,-5.02,BNX,bnrtxcoin,,141.651,6.91,BnrtxCoin,1531690591,32657501,1323,1.85,33422
0.00933869,1384879,1774,-11.1,SOCC,socialcoin-socc,,25.2619,0.23,SocialCoin,1531690591,1384879,1355,1.85,12933
